CDSCode,NCESDist,County,District,Street,City,Zip,State,Website (Orig),DOC,DOCType,Latitude,Longitude,LastUpdate,Student Count,LEP,IEP,FRL,fetchCount,Twitter Account,Facebook Account,Verified,Comment,Final Website (Redirect or lookup)
23655990000000,631230,Mendocino,Point Arena Joint Union High,45 Lake Street,Point Arena,95468,CA,www.pointarenaschools.org,56,High School District,38.914259,-123.69972,7/20/2015,165,19,19,115,61,,,Yes,,http://pointarenaschools.org/
23656070000000,633720,Mendocino,Round Valley Unified,76280 High School Street,Covelo,95428-0276,CA,www.mcoe.us/,54,Unified School District,39.792399,-123.25616,7/31/2013,404,40,62,381,#N/A,,,Manual,,http://www.mcoe.us/
23656150000000,640300,Mendocino,Ukiah Unified,511 South Orchard Avenue,Ukiah,95482-3411,CA,www.uusd.net,54,Unified School District,39.147999,-123.19883,6/23/2015,6362,1659,718,4560,32,,,Yes,,http://www.uusd.net
23656230000000,642560,Mendocino,Willits Unified,1277 Blosser Lane,Willits,95490-3007,CA,www.willitsunified.net,54,Unified School District,39.398897,-123.35963,6/23/2015,1950,192,228,1404,57,,,Yes,,http://www.willitsunified.com/
23738660000000,631400,Mendocino,Potter Valley Community Unified,10401 Main Street,Potter Valley,95469-0219,CA,www.mcoe.us/d/schools/pvcusd,54,Unified School District,39.321793,-123.1236,6/23/2015,259,50,31,186,#N/A,,,Dup,,http://www.mcoe.us/
23739160000000,642580,Mendocino,Laytonville Unified,150 Ramsey Road,Laytonville,95454-0868,CA,http://layt.k12.ca.us,54,Unified School District,39.683758,-123.48478,12/18/2015,410,20,35,282,71,,https://www.facebook.com/pages/Laytonville-Unified-School-District/566581750019812?fref=ts,Trust,,http://layt.k12.ca.us/education/components/scrapbook/default.php?sectionid=1&url_redirect=1
23744680000000,600118,Mendocino,Mendocino County ROC/ROP,2240 Old River Road,Ukiah,95482,CA,,98,Regional Occupation Center/Program (ROC/P),39.129276,-123.16505,1/30/2016,‡,–,–,‡,#N/A,,,Skip,,#N/A
23752180000000,609665,Mendocino,Leggett Valley Unified,1 School Way,Leggett,95585-0186,CA,www.leggett.k12.ca.us,54,Unified School District,39.864519,-123.71743,8/13/2014,116,2,17,66,24,,,Yes,,http://www.leggett.k12.ca.us
24102490000000,691020,Merced,Merced County Office of Education,632 West 13th Street,Merced,95341-5908,CA,www.mcoe.org,0,County Office of Education (COE),37.297828,-120.48785,6/23/2015,1376,302,946,1033,59,https://twitter.com/MercedCntySupt,http://www.facebook.com/pages/Merced-County-Office-of-Education/185136711543810,Manual,,http://www.mcoe.org/Pages/home.aspx
24656310000000,603420,Merced,Atwater Elementary,1401 Broadway Avenue,Atwater,95301-3546,CA,www.aesd.edu,52,Elementary School District,37.347724,-120.6113,6/23/2015,4738,1587,440,3891,58,https://twitter.com/AESDinfo,,Trust,,http://www.aesd.edu
24656490000000,603750,Merced,Ballico-Cressey Elementary,11818 West Gregg Street,Ballico,95303-0049,CA,www.ballicocressey.com,52,Elementary School District,37.45429,-120.70092,6/23/2015,351,125,28,237,15,https://twitter.com/BCSDBRAVES,https://www.facebook.com/BallicoCresseySchoolDistrict,Trust,,http://www.ballicocressey.com
24656800000000,612150,Merced,El Nido Elementary,161 East El Nido Road,El Nido,95317-9762,CA,www.elnidoschool.org,52,Elementary School District,37.134686,-120.47741,6/23/2015,183,116,10,151,1,,,Yes,,http://www.elnidoschool.org
24656980000000,617220,Merced,Hilmar Unified,7807 North Lander Avenue,Hilmar,95324-9398,CA,www.hilmar.k12.ca.us,54,Unified School District,37.403697,-120.8502,6/23/2015,2247,556,250,1303,1,,https://www.facebook.com/hilmarusd/,Manual,,http://www.hilmar.k12.ca.us
24657220000000,621240,Merced,Le Grand Union Elementary,13071 East Le Grand Road,Le Grand,95333-0027,CA,www.legrand.k12.ca.us,52,Elementary School District,37.228375,-120.25222,6/23/2015,416,165,36,355,32,,,Yes,,http://www.lgelm.org/
24657300000000,621270,Merced,Le Grand Union High,12961 East Le Grand Road,Le Grand,95333-9737,CA,www.lghs.k12.ca.us,56,High School District,37.228374,-120.25232,6/23/2015,513,148,57,418,63,,,Yes,,http://www.lghs.k12.ca.us
24657480000000,622170,Merced,Livingston Union,922 B Street,Livingston,95334-1198,CA,www.livingstonusd.org,52,Elementary School District,37.385931,-120.72654,8/4/2015,2562,1276,209,2114,60,,,Yes,,http://www.livingstonusd.org
24657550000000,622740,Merced,Los Banos Unified,1717 South 11th Street,Los Banos,93635-4800,CA,www.losbanosusd.k12.ca.us,54,Unified School District,37.053133,-120.8397,6/23/2015,10065,3046,951,7379,73,https://twitter.com/PHSROARS,http://www.facebook.com/LbEdTech,Trust,,http://www.losbanosusd.k12.ca.us
24657630000000,624360,Merced,McSwain Union Elementary,926 Scott Road,Merced,95341-8893,CA,www.mcswain.k12.ca.us,52,Elementary School District,37.301385,-120.5685,7/30/2015,857,93,69,298,47,https://twitter.com/mcswainschool,https://www.facebook.com/pages/McSwainSchool/382839456616,Trust,,http://www.mcswain.k12.ca.us
24657710000000,624600,Merced,Merced City Elementary,444 West 23rd Street,Merced,95340-3723,CA,www.mcsd.k12.ca.us,52,Elementary School District,37.30706,-120.47909,6/23/2015,10613,2945,825,8374,66,,,Yes,,http://www.mcsd.k12.ca.us
24657890000000,624660,Merced,Merced Union High,3430 A Street,Atwater,95301-5100,CA,www.muhsd.org,56,High School District,37.369639,-120.5731,11/24/2015,9963,915,1032,7740,68,,,Yes,,http://www.muhsd.org
24658130000000,630810,Merced,Plainsburg Union Elementary,3708 South Plainsburg Road,Merced,95341-9557,CA,www.plainsburg.k12.ca.us,52,Elementary School District,37.233601,-120.32486,7/2/2013,127,21,8,68,#N/A,,,Yes,,https://sites.google.com/a/plainsburg.k12.ca.us/web/
24658210000000,630840,Merced,Planada Elementary,161 South Plainsburg Road,Planada,95365-0236,CA,www.planada.org,52,Elementary School District,37.285153,-120.32597,6/23/2015,762,404,97,684,68,https://twitter.com/PESDTigers,https://www.facebook.com/pages/Planada-School-District/164586560234389,Trust,,http://www.planada.org
24658390000000,636960,Merced,Snelling-Merced Falls Union Elementary,16099 North Highway 59,Snelling,95369-0189,CA,www.snelling.k12.ca.us,52,Elementary School District,37.522511,-120.43393,3/26/2015,106,39,13,85,13,,,Yes,,http://www.snelling.k12.ca.us
24658620000000,641880,Merced,Weaver Union,3076 East Childs Avenue,Merced,95341-9583,CA,www.weaverusd.k12.ca.us,52,Elementary School District,37.289144,-120.43268,12/18/2014,2758,996,215,2266,74,,https://www.facebook.com/weaverusd,Manual,,http://www.weaverusd.k12.ca.us
24658700000000,642960,Merced,Winton,7000 North Center Street,Winton,95388-0008,CA,www.winton.k12.ca.us,52,Elementary School District,37.389467,-120.6147,6/23/2015,1890,1071,184,1652,41,,,Yes,,http://www.winton.k12.ca.us
24736190000000,616323,Merced,Gustine Unified,1500 Meredith Avenue,Gustine,95322-1127,CA,www.gustineusd.org,54,Unified School District,37.249306,-121.01109,8/24/2015,1789,647,156,1466,59,,https://www.facebook.com/GustineAdultSchool,Trust,,http://www.gustineusd.org
24737260000000,624630,Merced,Merced River Union Elementary,4402 West Oakdale Road,Winton,95388-9755,CA,www.mercedriver.k12.ca.us,52,Elementary School District,37.438549,-120.56842,7/17/2015,147,63,21,120,16,,,Yes,,http://www.mrusd.us/
24744760000000,600119,Merced,Merced County ROP,632 West 13th Street,Merced,95341-5908,CA,www.mcoe.org,98,Regional Occupation Center/Program (ROC/P),37.297828,-120.48785,7/2/2013,‡,–,–,‡,59,,http://www.facebook.com/pages/Merced-County-Office-of-Education/185136711543810,Dup,,http://www.mcoe.org/Pages/home.aspx
24753170000000,600033,Merced,Dos Palos Oro Loma Joint Unified,2041 Almond Street,Dos Palos,93620-2303,CA,www.dpol.net,54,Unified School District,36.984828,-120.62912,12/10/2015,2379,727,226,2108,65,,,Yes,,http://www.dpol.net
24753660000000,600039,Merced,Delhi Unified,9716 Hinton Avenue,Delhi,95315-9455,CA,www.delhi.k12.ca.us,54,Unified School District,37.42981,-120.779,6/23/2015,2604,957,261,2365,60,,,Yes,,http://www.delhi.k12.ca.us
25102560000000,691093,Modoc,Modoc County Office of Education,139 Henderson Street,Alturas,96101-3921,CA,www.modoccoe.k12.ca.us,0,County Office of Education (COE),41.480773,-120.54388,12/8/2015,‡,7,42,‡,72,,,Yes,,http://www.modoccoe.k12.ca.us
25658960000000,638520,Modoc,Surprise Valley Joint Unified,470 Lincoln Street,Cedarville,96104-0100,CA,www.svjusd.org,54,Unified School District,41.52783,-120.17847,8/13/2014,‡,10,0,‡,23,,https://www.facebook.com/Surprise-Valley-High-School-141953175837876/,Manual,,http://www.svjusd.org
25735850000000,625190,Modoc,Modoc Joint Unified,906 West Fourth Street,Alturas,96101-3716,CA,www.modoc.k12.ca.us,54,Unified School District,41.487362,-120.55462,7/18/2013,806,45,0,486,67,,https://www.facebook.com/pages/Alturas-Elementary-School/159014637451942,Trust,,http://www.modoc.k12.ca.us
25735930000000,639940,Modoc,Tulelake Basin Joint Unified,400 G Street,Tulelake,96134-0640,CA,www.tbjusd.org,54,Unified School District,41.950975,-121.47663,10/10/2013,488,219,0,380,65,,https://www.facebook.com/pages/Tulelake-Basin-Elementary-School/498036016875171,Trust,,http://www.tbjusd.org
25744500000000,600081,Modoc,Modoc County ROP,139 West Henderson Street,Alturas,96101,CA,,98,Regional Occupation Center/Program (ROC/P),41.480773,-120.54388,4/24/2015,‡,–,–,‡,#N/A,,,Yes,,http://www.modoccoe.k12.ca.us/
26102640000000,691052,Mono,Mono County Office of Education,37 Emigrant Street,Bridgeport,93517-0477,CA,www.monocoe.org,0,County Office of Education (COE),38.257301,-119.22855,10/3/2014,‡,141,14,‡,67,https://twitter.com/DrStaceySupt,https://www.facebook.com/pages/Doc-Als-Resort/472867532765517,Trust,,http://www.monocoe.org
26736680000000,611870,Mono,Eastern Sierra Unified,231 Kingsley Street,Bridgeport,93517-0575,CA,www.esusd.org,54,Unified School District,38.254915,-119.2265,7/2/2013,460,77,78,247,52,,,Yes,,http://www.esusd.org
26736920000000,623530,Mono,Mammoth Unified,461 Sierra Park Road,Mammoth Lakes,93546,CA,www.mammothusd.org,54,Unified School District,37.6395,-118.96754,6/23/2015,1189,361,99,698,59,https://twitter.com/mammothusd,,Trust,,http://www.mammothusd.org
26748980000000,600155,Mono,Mono County ROC/P,37 Emigrant Street,Bridgeport,93517,CA,monocoe.k12.ca.us,98,Regional Occupation Center/Program (ROC/P),38.257379,-119.22854,2/1/2016,‡,–,–,‡,#N/A,,,Dup,,http://monocoe.org/
27102720000000,691021,Monterey,Monterey County Office of Education,901 Blanco Circle,Salinas,93912-0851,CA,www.monterey.k12.ca.us,0,County Office of Education (COE),36.65424,-121.63786,8/6/2015,1838,447,628,978,70,https://twitter.com/MCOE_Now,https://www.facebook.com/pages/Monterey-County-Office-of-Education/241220662611290,Trust,,http://www.monterey.k12.ca.us
